DNBK	12.79	12.90	12.64	12.77	71800	12.75	1249887660000
DGIT	2.38	2.50	2.38	2.44	400	24.38	907743660000
DWSN	16.75	17.62	16.75	17.50	25300	17.50	897980460000
DNBF	14.25	14.25	14.25	14.25	000	8.00	953020860000
DGICB	9.50	9.50	9.50	9.50	300	1.95	719132460000
DARA	14.75	14.87	13.75	14.00	1300	5600.00	821174460000
DNDN	9.21	10.67	9.21	10.52	2764600	10.52	1093417260000
DVAX	0.49	0.50	0.21	0.25	19075000	0.25	1224658860000
DGAS	24.96	25.00	24.92	25.00	2300	21.49	1166428860000
DCOM	19.49	19.55	19.37	19.37	19200	3.95	939711660000
DRCO	6.44	6.68	5.94	6.68	15800	5.51	622710060000
DGAS	26.68	26.68	26.68	26.68	000	21.87	1135065660000
DSWL	17.15	17.52	17.15	17.52	10100	4.83	1008921660000
DVAX	5.00	5.11	4.76	4.76	80900	4.76	1194336060000
DEST	8.05	8.50	8.05	8.50	800	8.50	1234166460000
DGII	8.98	9.23	8.98	9.22	56300	9.22	991724460000
DAVE	7.27	7.46	7.27	7.39	6100	7.39	1096009260000
DISK	2.31	2.48	2.31	2.45	39100	2.45	1041235260000
DTLK	7.70	7.73	7.18	7.37	284800	7.37	1166515260000
DXPE	3.45	3.51	3.26	3.40	34600	1.70	1075449660000
DGLY	2.50	2.59	2.50	2.52	6400	2.52	1247209260000
DYNT	1.01	1.01	1.00	1.00	12300	1.00	1204790460000
DANKY	3.56	3.62	3.42	3.60	907700	3.60	1095145260000
DSGX	2.13	2.23	2.13	2.22	8200	2.22	1125471660000
DYAX	8.66	8.68	8.10	8.15	99100	8.15	1092726060000
DXYN	7.14	7.26	7.14	7.26	12500	7.15	863766060000
DYNT	0.94	0.94	0.94	0.94	500	0.94	835772460000
DGII	7.17	7.35	7.02	7.33	164800	7.33	1241593260000
DISK	4.33	4.71	4.22	4.42	4732900	4.42	1126681260000
DXYN	4.74	4.98	4.62	4.74	51500	4.60	815299260000
DUSA	4.32	4.80	4.32	4.80	205500	4.80	1151564460000
DNBF	13.50	13.50	13.50	13.50	500	7.58	956127660000
DRRX	4.41	4.52	4.17	4.22	354200	4.22	1148367660000
DHIL	3.50	3.50	3.50	3.50	4700	15.08	936169260000
DORM	8.00	8.00	7.50	7.50	5800	3.75	804322860000
DTLK	3.28	3.45	3.28	3.45	7700	3.45	1132041660000
DBRN	14.46	14.83	14.11	14.30	1211200	14.30	1246345260000
DISH	24.65	25.95	24.50	25.53	2544900	22.30	1003129260000
DANKY	0.78	0.81	0.75	0.78	777100	0.78	974275260000
DJCO	41.32	41.32	41.32	41.32	000	41.32	1179471660000
DNEX	47.85	48.14	46.04	46.18	152900	46.18	1235376060000
DDIC	6.84	6.93	6.70	6.73	30900	6.73	1172476860000
DIOD	11.44	11.75	11.37	11.63	91500	2.30	870850860000
DSCM	2.55	2.65	2.55	2.56	93300	2.56	1018508460000
DSCM	0.95	0.95	0.85	0.85	108700	0.85	1235548860000
DGIT	2.00	2.03	1.95	2.00	14500	20.00	1067241660000
DGAS	17.12	17.12	17.12	17.12	1600	10.67	968828460000
DHIL	5.00	5.12	4.63	5.12	8000	22.08	929516460000
DECK	3.86	3.96	3.81	3.96	11100	3.96	996044460000
DEPO	6.39	6.48	6.05	6.15	693300	6.15	1127890860000
DANKY	33.08	35.92	32.10	35.06	906200	34.62	862815660000
DFZ	5.14	5.14	4.95	5.04	11600	4.81	1062658860000
DYAX	6.22	6.22	6.05	6.18	200400	6.18	1141286460000
DORM	13.99	13.99	12.48	13.70	159500	13.70	1221807660000
DXYN	2.99	3.00	2.91	2.91	5900	2.91	1050390060000
DEPO	2.09	2.25	2.09	2.16	1104600	2.16	1184655660000
